,ensembl_gene_id,external_gene_name,entrezgene_id,chromosome_name,strand,start_position,end_position,gene_biotype,ERKi_1_hr.logFC,ERKi_1_hr.FDR,ERKi_12_hr.logFC,ERKi_12_hr.FDR,ERKi_4_hr.logFC,ERKi_4_hr.FDR,ERKi_24_hr.logFC,ERKi_24_hr.FDR
ENSG00000132305.20,ENSG00000132305,IMMT,10989,2,-1,86143932,86195472,protein_coding,-0.0303088021982568,0.860712789649228,-0.0913812938939154,0.154939588389182,-0.0164737171372543,0.875300975485627,-0.346223400091088,3.32833721723396e-06
ENSG00000132313.15,ENSG00000132313,MRPL35,51318,2,1,86199355,86213790,protein_coding,0.0946280548141744,0.484691202785039,-0.111506828584495,0.153036975596695,0.113777980459117,0.238665723191352,-0.313807223772775,0.000137519911712521
ENSG00000132323.9,ENSG00000132323,ILKAP,80895,2,-1,238170402,238203708,protein_coding,0.0786205261762314,0.627825713239907,-0.295990581992038,0.00087010126743058,-0.0314038593412537,0.811418283496446,-0.487678074702376,9.66785426839465e-07
ENSG00000132326.12,ENSG00000132326,PER2,8864,2,-1,238244044,238290102,protein_coding,-0.150882668014478,0.835209780306007,-0.3357484682232,0.243619700535682,-0.589873928755287,0.0841335415077369,-0.607434121368046,0.025605771051771
ENSG00000132329.11,ENSG00000132329,RAMP1,10267,2,1,237858893,237912106,protein_coding,0.468702715100189,0.407915603626758,0.747095725742748,0.0308879819638434,0.510869680885697,0.226759549013925,1.29792156715477,0.000346660501192329
ENSG00000132330.17,ENSG00000132330,SCLY,51540,2,1,238060924,238099413,protein_coding,0.169866442127554,0.558329754885759,-0.461390922248038,0.00502138682645839,-0.108631167373462,0.62721882310111,-0.43937695355707,0.00489032896471574
ENSG00000132334.16,ENSG00000132334,PTPRE,5791,10,1,127907103,128085855,protein_coding,-0.401501953225084,0.374507084822796,-1.00151580549893,0.00105278117284689,-0.897089033194752,0.00937272790804538,-0.819432481119515,0.00343320183549442
ENSG00000132341.12,ENSG00000132341,RAN,5901,12,1,130872037,130877678,protein_coding,0.132643130104425,0.560621278567999,-0.317323974006532,0.0122511712667566,0.0743957509946662,0.676409591374171,-0.711046444748309,1.55189577013762e-06
ENSG00000132356.11,ENSG00000132356,PRKAA1,5562,5,-1,40759379,40798374,protein_coding,-0.0482463850379244,0.805595683415586,-0.145956715305134,0.0666048937909191,-0.045213251202175,0.696629737799553,-0.0540629603127913,0.479497867802401
ENSG00000132357.14,ENSG00000132357,CARD6,84674,5,1,40841308,40860175,protein_coding,-0.0523794026536915,0.942448017456276,0.438150306276382,0.0303178539182403,-0.0371581475667504,0.908052020641509,0.861189978288687,7.03036566883346e-05
ENSG00000132359.15,ENSG00000132359,RAP1GAP2,23108,17,1,2755705,3037741,protein_coding,-0.20993720235157,0.821573986535679,-0.774469822984061,0.0389752283592525,-0.393039525962736,0.411553297917319,-0.64437192872124,0.0691357924140158
ENSG00000132361.17,ENSG00000132361,CLUH,23277,17,-1,2689386,2712663,protein_coding,-0.214440795620673,0.488005862075976,-0.861231341326339,3.8627284004962e-05,-0.31069076629608,0.151343705568053,-1.0634057290696,9.33617689030674e-07
ENSG00000132376.20,ENSG00000132376,INPP5K,51763,17,-1,1494577,1516742,protein_coding,0.00830222776031342,0.989342124169535,0.357207128214127,0.00629216689785853,-0.03483219690371,0.865446192486431,0.617199167269102,1.37715946663183e-05
ENSG00000132382.14,ENSG00000132382,MYBBP1A,10514,17,-1,4538897,4555386,protein_coding,-0.150470835705558,0.714758239060481,-1.21149511159098,1.56482022441759e-06,-0.60938844759598,0.00858655310686479,-1.41425846114016,4.96485095547097e-08
ENSG00000132383.11,ENSG00000132383,RPA1,6117,17,1,1829702,1900082,protein_coding,0.0143356170035622,0.981494821157558,-0.0104256168127206,0.947208011817176,0.0739060811765027,0.716578874568382,-0.485672118036257,0.000596340754707495
ENSG00000132386.11,ENSG00000132386,SERPINF1,5176,17,1,1762029,1777565,protein_coding,0.0614511978718184,0.959149304977482,0.0347120858797611,0.92394128971101,-0.127726467909625,0.784983471022681,0.351663852146007,0.225319910084062
ENSG00000132388.12,ENSG00000132388,UBE2G1,7326,17,-1,4269259,4366675,protein_coding,0.054272755624981,0.800224105734789,-0.151135623926389,0.0860532964253082,0.0364098851494272,0.790585998902909,-0.100483182792674,0.226516318454185
ENSG00000132394.11,ENSG00000132394,EEFSEC,60678,3,1,128153481,128408646,protein_coding,-0.0195526479610164,0.955846644621585,-0.113495289535463,0.215732595255682,-0.0655724838994014,0.609694542878061,-0.31524327304644,0.00069320789026771
ENSG00000132405.19,ENSG00000132405,TBC1D14,57533,4,1,6909242,7033118,protein_coding,0.0645975419403265,0.800396973771154,-0.295730591419376,0.00632134082737292,-0.242530082609059,0.0552854691304944,-0.233053533899132,0.0203996310917823
ENSG00000132406.12,ENSG00000132406,TMEM128,85013,4,-1,4235542,4248223,protein_coding,-0.0238670887457191,0.928538088521253,0.162118575281987,0.0421458033829403,0.180432189657716,0.0602439237733865,0.173143083283023,0.0228289228974614
ENSG00000132423.12,ENSG00000132423,COQ3,51805,6,-1,99369401,99394195,protein_coding,0.0974267591870981,0.676811920507654,-0.00333116350341152,0.979196584161033,0.209364928361511,0.125226360742496,-0.340903386854768,0.00228255361355068
ENSG00000132424.16,ENSG00000132424,PNISR,25957,6,-1,99397629,99425331,protein_coding,0.312560130347171,0.00198575282201499,0.266599769734775,0.000895961372197961,-0.0759387982650271,0.441902579589225,0.522174628433416,8.49236090370747e-08
ENSG00000132429.10,ENSG00000132429,POPDC3,64208,6,-1,105157900,105180014,protein_coding,0.0297496908382613,0.989342124169535,-1.17363386332149,0.00848153511987676,-0.334090484208393,0.926411048936396,-0.964795626257429,0.0213009655222561
ENSG00000132432.14,ENSG00000132432,SEC61G,23480,7,-1,54752250,54759974,protein_coding,0.279075727775266,0.050437705038355,-0.0644116619487301,0.558899179430435,0.166109222954019,0.197283233250397,-0.225635031166617,0.0243926566148518
ENSG00000132434.9,ENSG00000132434,LANCL2,55915,7,1,55365337,55433737,protein_coding,-0.243004359317243,0.0834506474417341,-0.391825570123401,0.000434147929225673,0.151078943075032,0.229687812032733,-0.533490566996181,5.00716911447425e-06
ENSG00000132436.11,ENSG00000132436,FIGNL1,63979,7,-1,50444128,50542535,protein_coding,-0.00505985185808185,0.994003858353044,-0.243222488810392,0.221825833226168,0.121526140966104,0.667954161404033,-1.00811705732574,8.96615221343579e-06
ENSG00000132463.14,ENSG00000132463,GRSF1,2926,4,-1,70815783,70839897,protein_coding,0.047936050138901,0.804231337883721,-0.368083205441808,5.33933894857668e-05,-0.136772763021161,0.15371120215298,-0.338324521543501,6.26310760453017e-05
ENSG00000132466.18,ENSG00000132466,ANKRD17,26057,4,-1,73073376,73258798,protein_coding,-0.146249343820419,0.0350509280858813,-0.246579138128103,3.94062149401855e-05,-0.221116381097361,0.00070500606117188,-0.163879570803432,0.00145906023476531
ENSG00000132467.4,ENSG00000132467,UTP3,57050,4,1,70688532,70690551,protein_coding,0.0481553965456685,0.789440676426661,-0.58703795784254,9.13719612925936e-08,-0.471159674604011,1.06837675353817e-05,-0.481533015218492,3.09536718517238e-07
ENSG00000132470.14,ENSG00000132470,ITGB4,3691,17,1,75721328,75757818,protein_coding,-0.321307146321957,0.276873504961395,-0.425605692156621,0.0292356301756566,-0.689802194824456,0.0037659243493108,-0.327311300329682,0.0753315871074204
ENSG00000132471.12,ENSG00000132471,WBP2,23558,17,-1,75845699,75856507,protein_coding,0.092218592325789,0.774660860988298,0.891419722016528,1.09071224937326e-06,0.140707159997224,0.439359871911166,0.994288920082946,6.03625861268856e-08
ENSG00000132475.10,ENSG00000132475,H3-3B,3021,17,-1,75776434,75785893,protein_coding,0.134946983131902,0.239775193673707,-0.0667960218114404,0.394503796869823,0.0620200146071329,0.556491595292809,-0.261607457796966,0.000760794956974422
ENSG00000132478.10,ENSG00000132478,UNK,85451,17,1,75784806,75825799,protein_coding,0.0289460493248717,0.933003838206194,0.255309132757998,0.0117135192895688,0.203275719962107,0.090451880351656,0.181181234677383,0.053861142226126
ENSG00000132481.7,ENSG00000132481,TRIM47,91107,17,-1,75874164,75878581,protein_coding,-0.264261883075332,0.288858413176343,-0.375624675118776,0.0222344080992767,-0.325074835902679,0.0984533392040023,-0.547531399735349,0.000897211086836403
ENSG00000132485.14,ENSG00000132485,ZRANB2,9406,1,-1,71063291,71081289,protein_coding,0.295569499218273,0.024629359358725,0.164418136932282,0.0920344388125734,0.127999806700219,0.298449274263431,0.301331700851175,0.00193600920019614
ENSG00000132507.18,ENSG00000132507,EIF5A,1984,17,1,7306999,7312463,protein_coding,0.0137131743883027,0.982775824755631,-0.377878416196641,0.0146642031165901,-0.071099011357089,0.757857450274988,-0.940347070509938,5.69821838661741e-07
ENSG00000132510.10,ENSG00000132510,KDM6B,23135,17,1,7834217,7854796,protein_coding,-0.392830066974684,0.0594710886172437,-0.359273806079854,0.0200732198246477,-0.999848532944078,6.74013828858783e-06,0.11243344199504,0.441259159965224
ENSG00000132517.15,ENSG00000132517,SLC52A1,55065,17,-1,5032600,5052009,protein_coding,0.300014601220964,0.928278851502706,2.22342785783838,0.0332741266672582,0.928703031325024,0.492532600721232,3.43887429181498,0.00168506824779493
ENSG00000132522.16,ENSG00000132522,GPS2,2874,17,-1,7311324,7315564,protein_coding,0.0467624567936602,0.821770742021473,-0.00684982454205238,0.941887016735298,-0.0811339339650352,0.4501929948702,-0.223529836483035,0.00503182714688119
ENSG00000132530.17,ENSG00000132530,XAF1,54739,17,1,6755447,6775647,protein_coding,0.146615025354169,0.953075795624471,1.18711069184517,0.0689723963464611,0.135641019983995,0.895971174175224,2.45918906877333,0.000393791408785255
ENSG00000132535.19,ENSG00000132535,DLG4,1742,17,-1,7187187,7219841,protein_coding,-0.0412508251030119,0.961881734837225,0.0133400282025548,0.956392349311526,-0.306725614253496,0.251444837022337,0.356590016256031,0.0804960405727219
ENSG00000132541.11,ENSG00000132541,RIDA,10247,8,-1,98102344,98117171,protein_coding,0.240164547196167,0.118242098330024,0.333533905928101,0.00340966508410465,0.204317190275231,0.12412748464652,0.435695606941142,0.000153436372544267
ENSG00000132549.18,ENSG00000132549,VPS13B,157680,8,1,99013266,99877580,protein_coding,0.0320493322379916,0.926329263428107,0.12691253293636,0.222433444296393,-0.151350190771752,0.237518492147521,0.422487288352522,0.000119388158410466
ENSG00000132561.14,ENSG00000132561,MATN2,4147,8,1,97868840,98036724,protein_coding,0.0586256441730337,0.970302177376445,1.26659162791745,0.00121302407018974,0.248103289678341,0.624621821008838,1.89125843173434,9.6736986680761e-06
ENSG00000132563.16,ENSG00000132563,REEP2,51308,5,1,138439057,138446969,protein_coding,-0.169432536561943,0.892697545489197,0.330101318117176,0.454392949980829,0.343865239950315,0.554923763314289,0.203167509835965,0.627714395306982
ENSG00000132570.14,ENSG00000132570,PCBD2,84105,5,1,134905120,135007959,protein_coding,0.0303220286092986,0.889695512724336,0.251284470126984,0.00151219531191631,0.262804417135754,0.00412272385663963,0.0386910691140231,0.595248377348023
ENSG00000132581.9,ENSG00000132581,SDF2,6388,17,-1,28648346,28662189,protein_coding,0.174622002992566,0.0832286887476166,0.127697136907922,0.0806290862621932,-0.0131880516296934,0.911123177558166,0.279992168013703,0.000238150175178823
ENSG00000132589.16,ENSG00000132589,FLOT2,2319,17,-1,28879335,28897733,protein_coding,-0.0535730539461847,0.847239941180821,-0.0681611469096864,0.534948857951576,-0.1571775900007,0.225168754597799,-0.0169508969210445,0.872504973410271
ENSG00000132591.12,ENSG00000132591,ERAL1,26284,17,1,28855010,28861061,protein_coding,0.0169450021786668,0.946168238380666,-0.033483495801615,0.64100860835519,0.0440204092071353,0.645263772912365,-0.232040167959539,0.000712172480774158
ENSG00000132600.16,ENSG00000132600,PRMT7,54496,16,1,68310974,68358584,protein_coding,0.0184648587254496,0.974801179434387,-0.122687657425524,0.342267170007548,-0.0979780513541037,0.577787407045646,-0.256999390526926,0.0338082962985152
ENSG00000132603.15,ENSG00000132603,NIP7,51388,16,1,69337996,69343106,protein_coding,-0.103058123387141,0.781115195641785,-1.04994122893826,7.33407222911289e-07,-0.464917803487033,0.0141663197553887,-1.28875957701087,1.09703736880661e-08
ENSG00000132604.11,ENSG00000132604,TERF2,7014,16,-1,69355567,69408571,protein_coding,-0.241486831468847,0.0137964173447513,-0.162359906896153,0.0272552604772108,-0.118646226981241,0.18476137042881,-0.270103101467012,0.00033915662142023
ENSG00000132612.16,ENSG00000132612,VPS4A,27183,16,1,69311350,69326939,protein_coding,-0.1765332388891,0.054235358960072,-0.307217042492857,7.12472505684046e-05,-0.166508629900736,0.0400315454028121,-0.505306085658538,3.08644855101945e-08
ENSG00000132613.15,ENSG00000132613,MTSS2,92154,16,-1,70661204,70686053,protein_coding,-0.0502679402780722,0.955874197695499,-0.244058980428582,0.310269553361469,-0.377209582120449,0.192043996812008,-0.376044798481785,0.0940017354154196
ENSG00000132623.16,ENSG00000132623,ANKEF1,63926,20,1,9986126,10058303,protein_coding,-0.114147641794298,0.678848100551528,-0.453409485333031,0.00135197975292265,-0.352633078750222,0.027319262592713,-0.313272088133547,0.0143926885280051
ENSG00000132635.17,ENSG00000132635,PCED1A,64773,20,-1,2835314,2841190,protein_coding,0.217754683170578,0.384179742484377,0.351573787361564,0.0243284741394694,0.120052894144701,0.574921435265873,0.793220472292017,7.09434732973668e-06
ENSG00000132640.15,ENSG00000132640,BTBD3,22903,20,1,11890723,11926609,protein_coding,-0.00614687913235844,0.991022609392784,-0.146414134763533,0.250373263470637,-0.21627759976556,0.161047079370509,0.0612180479172455,0.620967980214148
ENSG00000132646.11,ENSG00000132646,PCNA,5111,20,-1,5114953,5126626,protein_coding,0.13044891954058,0.802135175339791,-0.52100750309463,0.01619526054303,0.242592595563923,0.376419109529488,-1.51437974568204,9.22382640884051e-08
ENSG00000132661.4,ENSG00000132661,NXT1,29107,20,1,23350791,23354771,protein_coding,0.141838515640904,0.576831841233524,-0.639296039290085,5.72034572269236e-05,-0.209507999604974,0.214613314482641,-0.963133526758703,8.78457613374377e-08
ENSG00000132664.12,ENSG00000132664,POLR3F,10621,20,1,18467389,18484646,protein_coding,-0.128601934050931,0.343861181138553,-0.361473434645,0.000168584151744743,0.0368410695053554,0.78054370685688,-0.582630297305934,1.27103997536724e-07
ENSG00000132669.13,ENSG00000132669,RIN2,54453,20,1,19757606,20002457,protein_coding,-0.0817707994946617,0.881878663866131,-0.351017122504756,0.0713315485746844,-0.313658628135616,0.187568697885309,-0.127619571488138,0.496681527389206
ENSG00000132670.20,ENSG00000132670,PTPRA,5786,20,1,2873420,3039076,protein_coding,0.0152980268588168,0.968132886963607,0.190981515353762,0.0367579686752349,0.0103434444592448,0.945983730388779,0.321794987258462,0.000553230771782929
ENSG00000132676.16,ENSG00000132676,DAP3,7818,1,1,155687960,155739010,protein_coding,0.0329893106975096,0.903621018372846,-0.445167501075098,2.59969230741053e-05,-0.0690960047132852,0.576777202387035,-0.677996476632171,2.64706080537106e-08
ENSG00000132680.11,ENSG00000132680,KHDC4,22889,1,-1,155913045,155934413,protein_coding,-0.0247250951983177,0.926329263428107,0.483405537436821,2.30679592904833e-06,0.182409664322797,0.0580574091304606,0.443010062171169,2.22772161048333e-06
ENSG00000132688.11,ENSG00000132688,NES,10763,1,-1,156668763,156677407,protein_coding,-0.152225185626688,0.88292224862208,-1.58130933622307,0.000186233342599308,-0.736388307577855,0.0959879207733309,-1.66858182684974,4.64552411619274e-05
ENSG00000132694.18,ENSG00000132694,ARHGEF11,9826,1,-1,156934840,157045742,protein_coding,0.00167237370743443,0.994003858353044,-0.0925714216728179,0.169543865201519,-0.087226754495701,0.305623527248749,0.0197929267822832,0.768467916115251
ENSG00000132698.15,ENSG00000132698,RAB25,57111,1,1,156061160,156070504,protein_coding,0.125636568522046,0.753463744359276,0.175520539561217,0.324424896792441,0.172068865371685,0.460284554287213,0.727734998052133,0.000102311244772864
ENSG00000132716.18,ENSG00000132716,DCAF8,50717,1,-1,160215715,160262549,protein_coding,0.00661286608066941,0.989116952646779,0.329173647272268,0.00132831838689593,0.163209722893058,0.165290451632704,0.405285348347933,8.24798820825093e-05
ENSG00000132718.9,ENSG00000132718,SYT11,23208,1,1,155859567,155885199,protein_coding,0.265353812840332,0.864091055992859,0.478577734581403,0.0636703810310094,-0.205337424984134,0.564739461651625,1.35095604315099,6.3750654953449e-06
ENSG00000132740.8,ENSG00000132740,IGHMBP2,3508,11,1,68903863,68940602,protein_coding,-0.123592853786265,0.395903564243605,-0.322003652790998,0.000806710668771909,-0.174857772701309,0.105852718803407,-0.332967450269659,0.000312429764833605
ENSG00000132744.8,ENSG00000132744,ACY3,91703,11,-1,67642555,67650730,protein_coding,0.278574650940099,0.797312013466516,0.594333639215958,0.14475096738275,0.107697341993586,0.868974887551683,1.63326188713774,0.000158369282756118
ENSG00000132746.14,ENSG00000132746,ALDH3B2,222,11,-1,67662160,67681224,protein_coding,0.976506501439153,0.171391256694785,2.55414985543924,2.06948193593687e-05,1.26138325677435,0.0335075836967931,2.97520104092873,8.58606375609702e-07
ENSG00000132749.11,ENSG00000132749,TESMIN,9633,11,-1,68707440,68751520,protein_coding,-0.0266120800225085,0.9572722632481,0.309419713957336,0.0183994520057616,0.138527436013788,0.411553297917319,-0.0207006392786886,0.873618234689738
ENSG00000132763.15,ENSG00000132763,MMACHC,25974,1,1,45500300,45513382,protein_coding,-0.0855235537867752,0.790353907740749,-0.250389740190811,0.0627818439380085,-0.0807543701832231,0.675514897880601,-0.429799047746233,0.00147516079343907
