"","external_gene_name","entrezgene_id","logFC","PValue","FDR"
"ENSG00000183060.15","LYSMD4",145748,0.0258395711743924,0.890549011102781,0.929630240788369
"ENSG00000183072.10","NKX2-5",1482,0.180580718773191,0.817246930670434,0.8775320781875
"ENSG00000183077.15","AFMID",125061,0.0519973255835035,0.78683441810864,0.855629008527161
"ENSG00000183087.15","GAS6",2621,0.664073893886164,0.0280206210197338,0.0678738450679655
"ENSG00000183091.19","NEB",4703,-0.285141766042054,0.564603340152055,0.677690905181322
"ENSG00000183092.16","BEGAIN",57596,-0.50915852117018,0.112995415393937,0.201259395158106
"ENSG00000183098.11","GPC6",10082,1.04915953668229,0.118103484740075,0.208124906177039
"ENSG00000183111.12","ARHGEF37",389337,0.754373390912764,0.00162560808532095,0.00736660634884552
"ENSG00000183117.19","CSMD1",64478,0.481428105195548,0.516687976065377,0.636259796256826
"ENSG00000183128.7","CALHM3",119395,1.43922031457465,0.00347333598574869,0.0132903706530815
"ENSG00000183137.14","CEP57L1",285753,0.0316870628464217,0.871219898838504,0.91655487095001
"ENSG00000183145.9","RIPPLY3",53820,1.02818583393319,0.0142315779858306,0.0398745672001487
"ENSG00000183150.8","GPR19",2842,0.301074906301186,0.369000733514026,0.495437121788199
"ENSG00000183153.6","GJD3",125111,-0.340471757871333,0.279549846424484,0.401365641056666
"ENSG00000183155.4","RABIF",5877,-0.197633366282604,0.134715031595277,0.230467265659378
"ENSG00000183161.5","FANCF",2188,0.0589534784166957,0.682436603905398,0.776634508767834
"ENSG00000183166.11","CALN1",83698,0.0584307357258519,0.964763505023239,0.978130955472639
"ENSG00000183172.8","SMDT1",91689,0.412397275517943,0.00115342553924371,0.00564763218349119
"ENSG00000183186.8","C2CD4C",126567,0.37473250171154,0.582171964327595,0.693669107768415
"ENSG00000183196.10","CHST6",4166,1.49350377979947,0.0109985459004276,0.0325781438849168
"ENSG00000183207.14","RUVBL2",10856,-0.711529958108024,1.07800053543709e-05,0.000179231576912638
"ENSG00000183208.12","GDPGP1",390637,0.292277620528427,0.222433739739643,0.338453289076759
"ENSG00000183246.6","RIMBP3C",150221,2.77911046102581,0.0323883213543716,0.0761379080762015
"ENSG00000183248.12","PRR36",80164,1.17267760744193,0.00199541893950554,0.0086716804380381
"ENSG00000183251.4","OR51B4",79339,0.0181081189954933,0.991912259534059,0.995485008673338
"ENSG00000183255.12","PTTG1IP",754,-0.0736537800958208,0.574010281912748,0.686374713387001
"ENSG00000183258.12","DDX41",51428,-0.276420628441334,0.0238687316040026,0.0600048423564173
"ENSG00000183260.7","ABHD16B",140701,0.139363417577339,0.571480202183531,0.684039451505074
"ENSG00000183283.16","DAZAP2",9802,0.4298622253234,0.000107871742719494,0.000936729621265965
"ENSG00000183287.14","CCBE1",147372,-0.608030877507444,0.413479982380602,0.539932416524719
"ENSG00000183291.17","SELENOF",9403,-0.166497799468625,0.15417512596412,0.255687349375609
"ENSG00000183305.13","MAGEA2B",4101,0.327645963601296,0.631610999853124,0.734366233495949
"ENSG00000183307.3","TMEM121B",27439,0.0151154317529278,0.978679726810737,0.987033391308807
"ENSG00000183309.11","ZNF623",9831,0.0253377369485469,0.826619845510869,0.884476376009676
"ENSG00000183317.17","EPHA10",284656,0.207982784198426,0.269142263183375,0.390192670601262
"ENSG00000183323.12","CCDC125",202243,0.290555331726567,0.0824486583577905,0.15785672536597
"ENSG00000183336.8","BOLA2",552900,-0.254338230985898,0.231966138993814,0.348820351929463
"ENSG00000183337.16","BCOR",54880,-0.169774217463697,0.150772453095631,0.251316479113496
"ENSG00000183340.7","JRKL",8690,0.387580096157636,0.0064790441739967,0.0215246420299983
"ENSG00000183346.7","CABCOCO1",219621,1.81759485524201,0.0174157168802072,0.0465506320838469
"ENSG00000183347.14","GBP6",163351,0.390334248057311,0.540256096182435,0.656962155721723
"ENSG00000183354.12","KIAA2026",158358,0.503484662556586,0.00160295937011598,0.00729607177777764
"ENSG00000183386.10","FHL3",2275,-0.293214841132822,0.0479792052837517,0.102980977392091
"ENSG00000183397.5","TEKTIP1",100128569,1.07301151214093,0.0940611633919575,0.174705794394417
"ENSG00000183401.12","CCDC159",126075,0.886412658122313,0.00250066160283932,0.0103020968862329
"ENSG00000183421.12","RIPK4",54101,0.39385002872912,0.167869228468791,0.272780399997477
"ENSG00000183426.16","NPIPA1",9284,0.0103167870147401,0.971318100458772,0.982082515123322
"ENSG00000183431.12","SF3A3",10946,-0.600521179815954,2.80367108451473e-05,0.000340479517129568
"ENSG00000183439.8","TRIM61",391712,-0.473230635121868,0.530465562805443,0.648802282527755
"ENSG00000183463.5","URAD",646625,0.393562373503138,0.520935157680876,0.639904584403053
"ENSG00000183474.15","GTF2H2C",728340,-0.505831059472389,0.00179198290929567,0.00797266470293122
"ENSG00000183475.12","ASB7",140460,0.328715625105406,0.0102189350360466,0.0308235924973032
"ENSG00000183479.12","TREX2",11219,-0.672661137675126,0.00667072136342906,0.0220344748977612
"ENSG00000183484.12","GPR132",29933,2.8130575092014,0.00248184473280517,0.0102405472486503
"ENSG00000183486.13","MX2",4600,1.01988544552783,0.00125307998021753,0.00602506601562232
"ENSG00000183495.13","EP400",57634,-0.135322588920021,0.187054198186411,0.296436484922726
"ENSG00000183496.6","MEX3B",84206,1.24237174706439,0.00859484408191356,0.026982752821281
"ENSG00000183508.5","TENT5C",54855,1.18458024374034,0.0155389270914002,0.0427224173226271
"ENSG00000183513.9","COA5",493753,0.491514551954684,0.00384094017854891,0.014393198686342
"ENSG00000183520.12","UTP11",51118,-0.731266385342864,1.1456126622816e-05,0.000186810028583589
"ENSG00000183527.11","PSMG1",8624,-0.88857386705266,2.99344655104158e-05,0.000354564766090915
"ENSG00000183530.14","PRR14L",253143,-0.0998558222697872,0.25216556249345,0.371324294720924
"ENSG00000183569.18","SERHL2",253190,0.609276672553755,0.0581218962406778,0.119792269703942
"ENSG00000183576.13","SETD3",84193,-0.520378054513802,2.42526498300654e-05,0.000309382254248135
"ENSG00000183578.7","TNFAIP8L3",388121,-0.00383474670499525,0.989511292016819,0.993854882554518
"ENSG00000183579.15","ZNRF3",84133,-0.675703305731706,5.92390479241806e-05,0.000603344341825179
"ENSG00000183597.15","TANGO2",128989,0.307862725518611,0.0105165924839541,0.0314646493682436
"ENSG00000183598.3","H3C13",653604,1.75736502750908,0.0262937645988877,0.0646670028414789
"ENSG00000183605.16","SFXN4",119559,-0.869795898097973,8.25409521153632e-07,3.09046188244925e-05
"ENSG00000183615.6","FAM167B",84734,1.39902891253892,0.0471218152883313,0.101655337830185
"ENSG00000183617.5","MRPL54",116541,-0.236352985204447,0.061400849532018,0.125013170339554
"ENSG00000183621.15","ZNF438",220929,0.237173581443143,0.267832706562234,0.388738592327916
"ENSG00000183624.14","HMCES",56941,-0.24875447358177,0.0166434896529246,0.0450123646054236
"ENSG00000183625.15","CCR3",1232,1.17595903040375,0.115103744332304,0.20403034184146
"ENSG00000183628.13","DGCR6",8214,0.903108302236057,4.94124138650389e-05,0.00052694413121484
"ENSG00000183638.6","RP1L1",94137,-1.01123089419173,0.0876697715616093,0.165586970264753
"ENSG00000183647.10","ZNF530",348327,-1.30357530834444,0.00249234141591469,0.0102707551487737
"ENSG00000183648.10","NDUFB1",4707,-0.00924012694462419,0.967848258036156,0.979977711135013
"ENSG00000183655.13","KLHL25",64410,0.00351903559423932,0.982388776166848,0.98905396404155
"ENSG00000183665.5","TRMT12",55039,-0.237450539477296,0.0795245246089711,0.153254815807262
"ENSG00000183668.18","PSG9",5678,2.20485867309736,0.00169654432662279,0.00762033035710155
"ENSG00000183671.12","CMKLR2",2825,1.35698738851736,0.0216683061171222,0.0555286458094786
"ENSG00000183682.8","BMP8A",353500,0.315112371472549,0.224520637664405,0.340908494535382
"ENSG00000183684.7","ALYREF",10189,-0.968225527088427,3.66211425217755e-05,0.000417637475831799
"ENSG00000183688.4","RFLNB",359845,-1.08747386112213,0.102049624803717,0.186114036126717
"ENSG00000183690.13","EFHC2",80258,0.687292575679717,0.289057769965932,0.411491976501966
"ENSG00000183691.4","NOG",9241,-1.92067270659275,0.0543459735583134,0.113733624977219
"ENSG00000183696.14","UPP1",7378,-1.68519307810063,9.20372883681674e-09,2.41221365786752e-06
"ENSG00000183718.5","TRIM52",84851,0.950899462031656,4.70171541048657e-05,0.000508060177227616
"ENSG00000183722.9","LHFPL6",10186,-0.0266296402587343,0.971129630754315,0.982074648783731
"ENSG00000183723.12","CMTM4",146223,-0.300058550951902,0.0118883981303542,0.0347367494084185
"ENSG00000183726.11","TMEM50A",23585,0.217364575581742,0.00415104371312936,0.0152763071546489
"ENSG00000183734.4","ASCL2",430,1.4272146237701,0.0261360025439605,0.0643687812525527
"ENSG00000183735.10","TBK1",29110,0.021964435796604,0.802101437891723,0.866123174938912
"ENSG00000183741.11","CBX6",23466,0.0746938873533091,0.687860486661385,0.780318636595881
"ENSG00000183742.12","MACC1",346389,-0.00145238160240173,0.981514177441236,0.988785160934755
"ENSG00000183751.14","TBL3",10607,-0.529709284837085,1.73747577788136e-05,0.000246795936257239
"ENSG00000183760.10","ACP7",390928,-1.24907024128631,0.0521940650770597,0.110206159086834
"ENSG00000183762.12","KREMEN1",83999,0.567492309866845,5.06875764688342e-06,0.000106200787034629
"ENSG00000183763.9","TRAIP",10293,-0.551870783487952,0.0157868045306184,0.0432061490998414
"ENSG00000183765.21","CHEK2",11200,-0.141624230567464,0.536792725506958,0.654309752932758
"ENSG00000183770.7","FOXL2",668,0.0146167523522955,0.958337796997977,0.973945244199509
"ENSG00000183773.15","AIFM3",150209,1.24561594748234,0.0155152285549526,0.0426816831335193
"ENSG00000183778.17","B3GALT5",10317,-1.15909884153815,0.13882845689076,0.235936360066058
"ENSG00000183779.7","ZNF703",80139,0.289366419779587,0.268662571214244,0.389693194209431
"ENSG00000183780.13","SLC35F3",148641,-0.0658657242665596,0.93074898485224,0.955268538030975
"ENSG00000183783.7","KCTD8",386617,-0.814586822058558,0.132933771912922,0.228178176009142
"ENSG00000183793.13","NPIPA5",100288332,0.107679737759985,0.729615951107245,0.810590669380419
"ENSG00000183798.5","EMILIN3",90187,1.35932503285943,0.116219494016346,0.205406550316251
"ENSG00000183808.11","RBM12B",389677,0.073533132264371,0.558774561098404,0.673078908517882
"ENSG00000183814.15","LIN9",286826,-0.573168783314853,0.0223173790450333,0.0568383425678718
"ENSG00000183826.18","BTBD9",114781,0.539956065652845,0.00330118999970621,0.0128196804541393
"ENSG00000183828.15","NUDT14",256281,0.363600747965251,0.0291246635427979,0.0700066705146064
"ENSG00000183840.7","GPR39",2863,0.352599755746447,0.0647367912422755,0.130187059954995
"ENSG00000183850.14","ZNF730",100129543,-0.0098828611167179,0.98531093908822,0.990938481565753
"ENSG00000183853.18","KIRREL1",55243,-0.894412158366165,6.40361820524798e-05,0.000638368993282501
"ENSG00000183856.11","IQGAP3",128239,-0.375829854851834,0.103455288740351,0.188018195071901
"ENSG00000183864.5","TOB2",10766,0.231032012420914,0.0825245575832305,0.157938329469234
"ENSG00000183873.15","SCN5A",6331,-0.0834065772717696,0.871550941904671,0.916836227654954
"ENSG00000183876.9","ARSI",340075,0.123172315280328,0.817264526511772,0.8775320781875
"ENSG00000183889.12","NPIPA9",105376752,0.78612330726053,0.564077116848169,0.677307282738338
"ENSG00000183891.6","TTC32",130502,0.383902675602715,0.301660882075638,0.424403827359001
"ENSG00000183914.14","DNAH2",146754,0.856599403649697,0.129029399712307,0.223123656052412
"ENSG00000183943.5","PRKX",5613,-0.556222619276034,0.000943118488264122,0.00483121997452996
"ENSG00000183955.13","KMT5A",387893,-0.786426342911881,3.02499537926811e-07,1.74820025852355e-05
"ENSG00000183963.18","SMTN",6525,-0.0706740881069808,0.733748976273597,0.813927779375444
"ENSG00000183971.8","NPW",283869,0.391043524797064,0.500726812719624,0.622802782849405
"ENSG00000183978.8","COA3",28958,-0.103229541546207,0.185402160058076,0.29440098449407
"ENSG00000183979.8","NPB",256933,-0.583463902434506,0.00866665983084504,0.0271583070845927
"ENSG00000184005.11","ST6GALNAC3",256435,0.622186894485974,0.270962274293051,0.392121391821538
"ENSG00000184007.21","PTP4A2",8073,-0.523771163733311,0.000737394181745881,0.00405141981798574
"ENSG00000184009.11","ACTG1",71,-0.174582403539024,0.0907689000760215,0.170058967324649
"ENSG00000184012.12","TMPRSS2",7113,3.27187490607671,0.00453763708732013,0.0163811767126771
"ENSG00000184014.8","DENND5A",23258,-0.0172764510324501,0.878814854781503,0.921988073629939
"ENSG00000184047.18","DIABLO",56616,-0.0614992055467454,0.387442508221742,0.514839948010362
"ENSG00000184056.14","VPS33B",26276,0.520044009204879,0.000149924563123559,0.00119665701961578
"ENSG00000184058.14","TBX1",6899,1.28541439892189,0.0553271951549483,0.115284983833273
"ENSG00000184060.11","ADAP2",55803,1.07291385081899,5.89860053956152e-05,0.000602183617406369
"ENSG00000184076.13","UQCR10",29796,-0.314921978525416,0.0948577419023406,0.175913334558374
"ENSG00000184083.12","FAM120C",54954,0.00128646639030687,0.993069498494396,0.996114869264352
"ENSG00000184110.14","EIF3C",8663,-0.393306641662444,0.000756438625038021,0.00413527337925232
"ENSG00000184117.11","NIPSNAP1",8508,0.225540516343298,0.137882783559181,0.234744339790433
"ENSG00000184154.14","LRRC51",120356739,0.140623171977294,0.464361167917956,0.588462965761524
"ENSG00000184156.17","KCNQ3",3786,0.353513502495695,0.647378075751075,0.748412459856584
"ENSG00000184160.7","ADRA2C",152,0.195850103603326,0.539498050583404,0.656275476722343
"ENSG00000184162.14","NR2C2AP",126382,-1.14909406858192,1.56168581946015e-06,4.65117791064424e-05
"ENSG00000184164.14","CRELD2",79174,0.0901465456183043,0.521331915465495,0.640173742349017
"ENSG00000184178.16","SCFD2",152579,-0.81946767550982,2.63465484616252e-05,0.000326285171004444
"ENSG00000184182.18","UBE2F",140739,-0.466235200049552,0.00022602956407484,0.00164556372027213
"ENSG00000184185.10","KCNJ12",3768,-1.31989655085534,0.00264070212236299,0.010759107149198
"ENSG00000184194.5","GPR173",54328,1.73101077702761,0.00691201782024566,0.0227066401273567
"ENSG00000184203.8","PPP1R2",5504,0.107172447954895,0.272731972332055,0.394057703141947
"ENSG00000184205.14","TSPYL2",64061,0.837822768995034,0.0130334680428113,0.0372624835059749
"ENSG00000184206.11","GOLGA6L4",643707,1.79667658728766,0.0038646574582811,0.0144661223737009
"ENSG00000184207.8","PGP",283871,-0.844822647470075,2.93790567218756e-05,0.000350288753222363
"ENSG00000184209.14","SNRNP35",11066,0.205715665364543,0.155627228061636,0.257562169059527
"ENSG00000184216.14","IRAK1",3654,-0.829385424969455,2.18514050866502e-05,0.000286874320878017
"ENSG00000184220.12","CMSS1",84319,-0.799697283689331,7.27253357357078e-05,0.000697495485449253
"ENSG00000184221.13","OLIG1",116448,-0.929321529165635,0.2613439050345,0.381495938336438
"ENSG00000184226.15","PCDH9",5101,0.600029890655864,0.184381882290618,0.293347539499646
"ENSG00000184227.8","ACOT1",641371,0.141659903949791,0.5472395608251,0.66305055604315
"ENSG00000184232.9","OAF",220323,-0.336060066553608,0.379311512207442,0.506088064464112
"ENSG00000184254.17","ALDH1A3",220,-0.0225128410052261,0.944434043163776,0.964575367167765
"ENSG00000184260.5","H2AC20",8338,-0.488615553834555,0.154557119925563,0.256202953510463
"ENSG00000184271.17","POU6F1",5463,1.36415238020789,0.000855273827376851,0.00450119467748715
"ENSG00000184277.13","TM2D3",80213,0.345662251261578,0.0603632447118796,0.123458594285151
"ENSG00000184281.15","TSSC4",10078,-0.500516186890781,0.000209389043037464,0.00155424462172247
"ENSG00000184292.6","TACSTD2",4070,0.612952601644779,0.0182267222841735,0.0483489588586497
"ENSG00000184304.15","PRKD1",5587,0.830945300184425,0.109749855346793,0.196624927271193
"ENSG00000184305.15","CCSER1",401145,0.968178525775561,0.249505726488193,0.368393429000031
"ENSG00000184307.15","ZDHHC23",254887,-0.528088447486182,0.00603738906090691,0.0204789630783652
"ENSG00000184343.11","SRPK3",26576,0.623707689392435,0.186359864928766,0.295628640139558
"ENSG00000184349.13","EFNA5",1946,0.206027046049599,0.342727424577816,0.468183027236743
"ENSG00000184357.4","H1-5",3009,-1.27111333944595,0.00600416544483063,0.0203959122849501
"ENSG00000184363.10","PKP3",11187,-0.0635786117586782,0.630142944424298,0.73313240870672
"ENSG00000184368.16","MAP7D2",256714,-0.102989325977838,0.755980219610587,0.831105465656392
"ENSG00000184371.14","CSF1",1435,-0.372985617096737,0.281849558919292,0.403759076606984
"ENSG00000184374.3","COLEC10",10584,1.35174315836779,0.0295220755380936,0.0706471919253643
"ENSG00000184378.3","ACTRT3",84517,-0.133500876871518,0.447548916188863,0.573102747344982
"ENSG00000184381.18","PLA2G6",8398,1.03169890354092,0.00319383823237049,0.0124632317595075
"ENSG00000184384.14","MAML2",84441,0.449212094837934,0.0569641561440223,0.118030517581728
"ENSG00000184402.15","SS18L1",26039,-0.236763065707041,0.241882802778542,0.359977348962697
"ENSG00000184408.10","KCND2",3751,1.93602450660628,0.0218492067284223,0.0558631278804908
"ENSG00000184428.12","TOP1MT",116447,-0.295093888078681,0.0444871688813788,0.0972955794104817
"ENSG00000184432.10","COPB2",9276,0.277507142956291,0.00483564359568418,0.0172198128537024
"ENSG00000184436.11","THAP7",80764,-0.593871952450345,1.08948942648673e-05,0.000180933065470118
"ENSG00000184445.12","KNTC1",9735,-0.332982470296763,0.142366198903775,0.240618885858956
"ENSG00000184451.5","CCR10",2826,1.37349822724904,0.0177684108558766,0.0473003956578877
"ENSG00000184454.7","NCMAP",400746,0.958875932247726,0.156198047135002,0.258137179341652
"ENSG00000184465.16","WDR27",253769,-0.169930291739675,0.339417253209107,0.464850167007653
"ENSG00000184470.21","TXNRD2",10587,0.348293612842001,0.025030609333231,0.0622633707572951
"ENSG00000184478.7","OR56A3",390083,-0.975440825641471,0.116810400721378,0.206224363306633
"ENSG00000184481.16","FOXO4",4303,2.18529087050014,2.65996403734963e-07,1.64990685068263e-05
"ENSG00000184486.9","POU3F2",5454,0.0392861378740231,0.944590949623441,0.964598933042073
"ENSG00000184489.11","PTP4A3",11156,0.213872108810178,0.131210190844793,0.226054129440385
"ENSG00000184492.6","FOXD4L1",200350,0.505801152116905,0.359552943524747,0.485522780413042
